Text,Date,search_term
"God, I hope this is true . #COVID19 #vaccine",04/28/2020,covid-19
I LOVE MY CITY & THE PEOPLE IN IT. #peopleofnewyork #SocialDistancing #yashica50mm #masks #covi̇d19 #washyourhands #purell #newyorkstrong #harlemstrong #streetphotography #capturestreets #colors #ilovenewyork… https://www.instagram.com/p/B_iwiKUF0MZ/?igshid=9j0v9i6nhfgk,04/28/2020,covid-19
great...now we got #COVID19 falling from the sky #okwx,04/28/2020,covid-19
Sounds like hella ready to Fuck it Up in a Covid-19 Free Summer 2020 ,04/28/2020,covid-19
A una sola voz se unen los ciudadanos más desfavorecidos y desprotegidos por esta pandemia causada por el COVID-19 ante la falta de alimento que los está matando de hambre #VeracruzConHambre,04/28/2020,covid-19
Do as I say not as I do... hey @WhiteHouse true leadership is by example. #COVID19 #mask,04/28/2020,covid-19
"Wow. Despiite COVID-19 recking havoc in our communities, the one thing that has been consistent is gun violence. Today was no different. Two 19 year old males were murdered today. Broad… https://www.instagram.com/p/B_iwc68BN0CAPlyZEbSRN_sSwGVQ9eAFIhZ83Q0/?igshid=r4d4glhs80kj",04/28/2020,covid-19
Exact number of *total* cases. Nearly half have resolved. Shouldn't our map show *current* cases? #NHPolitics #COVID19 @NHDHHSPIO @GovChrisSununu,04/28/2020,covid-19
"Luckily, the federal government is backstopping the insurance companies for COVID-19 related claims, but not for anything else. Make sure you explore all of your options for coverage! #coronavirus #covid #insurance @KQEDhealth @ronlieber",04/28/2020,covid-19
#COVID19 h/t @KagroX,04/28/2020,covid-19
.@sickkids has declared a COVID-19 outbreak. Here’s what we know about the cases: ,04/28/2020,covid-19
 @runnersplusmx #run #runner #running #runnersplus #adidas #adidasruntastic #adidasrunning #adidastraining #mexico #fasterthan #indoor #covid19 #quedateencasa #StayHomeStayFit #HomeTeam #StayFit @luismtzroman,04/28/2020,covid-19
She had dreams of leading her Navajo people. Then she died of COVID-19 ,04/28/2020,covid-19
"There is a backlog due to the tornado and COVID-19, but I can assure you someone will get to you. Just be sure to certify each week.",04/28/2020,covid-19
"Why are not Harrisonburg, Virginia Food lion follow COVID-19 rules. #RalphNortham @GovernorVA",04/28/2020,covid-19
"For anyone who needs to hear this, I #gotyou #tacotuesday is #cancelled #today is #cantgetenough #toiletpaper #tuesday #yourewelcome #covid19 #quarantine found my #dayoftheweekunderwear #connecticut #stillesörtchen… https://www.instagram.com/p/B_iwZTqBgY6/?igshid=1bvzvyjb19ewj",04/28/2020,covid-19
A tremendous honor for our #HealthcareHeroes Thank you @AFThunderbirds and @BlueAngels for the incredible show of support! #AmericaStrong #InThisTogether #COVID19 ,04/28/2020,covid-19
"Today at 7pm, for the first time, I clapped for myself because working in healthcare is really hard right now. #COVID19",04/28/2020,covid-19
"As “leader”of #COVID19 taskforce, you have the responsibility to follow rules you set, AND #MayoClinic let your office know masks were required. Are you that clueless to think Mayo staff would prefer you to smile at them than take their safety seriously &amp; wear a mask?? Resign!",04/28/2020,covid-19
"Cercana a la gente del Distrito Local XI, conformado por Colón y Tequisquiapan, la Diputada @DaniSalgadoXI pone el ejemplo y apoya a personas en condición de mayor vulnerabilidad que han visto afectada su economía por los efectos de la pandemia #COVID19 #UnidosDetenemosElVirus",04/28/2020,covid-19
"El compromiso y amor de la Presidenta @fercastillodm con las personas con discapacidad es infinito y sabe que es muy importante contar con información oportuna para afrontar el reto que supone el COVID19, por eso preparamos el Webinar La Discapacidad frente al COVID-19. @DIFEM_",04/28/2020,covid-19
"My pleasure, @DrPollard_MC! I’d love to see @montgomerycoll @MDMHEC @OnlineMaryland &amp; others put on #COVID19 “Lessons Learned” summit on our best practices - professional development, online teaching, open pedagogy, &amp; other ways we’ve shown resilient transformation. #MCStrong",04/28/2020,covid-19
"Thank you @FPNA_Boston for sponsoring an informative meeting tonight. Great to join Mayor @marty_walsh &amp; city/state elected officials. Topics included public health &amp; COVID-19, Climate Ready South Boston, the Northern Avenue Bridge project &amp; other quality of life issues. #bospoli – at Fort Point, Boston",04/28/2020,covid-19
"I’m also noting the racism issue. Now that Covid19 is shown to be more fatal for POC, folx seem more willing to have POC as collateral damage. If it was killing white people at the same rate, I doubt they’d be so eager to reopen &amp; proclaim “freedom.”",04/28/2020,covid-19
I mean #justsaying #quarantinelife #workingfromhome #life for now. #stayhomestaysafe #washyourhands #wearamask #isolate and practice #socialdistancing while trying@to avoid #coronavirus #covid_19 #covid19 @… https://www.instagram.com/p/B_iwQ4HnVar/?igshid=ou5x21pbqjwr,04/28/2020,covid-19
Latest #COVID19 numbers from @CityofSTLDOH:,04/28/2020,covid-19
Si en México hay 1221 muertes por covid 19 y más de 5700 por homicidio en lo que va de 2020 ¿debo de usar cubrebocas o chaleco?,04/28/2020,covid-19
I had to stop watching OMG i love this guy. Let’s protect this hero #TrumpLiesAmericansDie #COVID19,04/28/2020,covid-19
Dozens test positive for COVID-19 at San Diego boot camp ,04/28/2020,covid-19
"http://subscribe.all512.com "" data-medium-file=""https://i0.wp.com/austinfoodmagazine.com/wp-content/uploads/2020/03/Canva-Woman-in-White-Long-Sleeve-Shirt-Standing-in-Front-of-Vegetable-Stand.jpg?fit=300%2C200"" data-large-file=""https://i0.wp.com/austinfoodmagazine.com/wp-content/uploads/2020/03/Canva-Woman-in-White-Long-Sleeve-Shirt-Standing-in-Front-of-Vegetable-Stand.jpg?fit=750%2C500"" /&gt;The executive order requiring Texans to remain Shelter-In-Place, amid the COVID-19 outbreak, is set to expire on April… http://dlvr.it/RVf6zf #atx #austin #all512",04/28/2020,covid-19
"There’s over 1 million COVID-19 cases in the U.S. now. But “OuR pOpUlAtIoN iS sO mUcH bIgGeR tHaTs WhY”. China is much larger than the U.S. and has less than 100,000 cases. Stop using that horrible argument and just stay inside.",04/28/2020,covid-19
" Tired of all the anxiety, stress, lack of sleep, no energy, brain fog, weight gain. Join us for a 3 Day Detox to get back on track Want to join us? Type “Info” for details #detox #stressrelief #immunityboost #stressawarenessmonth #immunesystem #immunesupport #covid19 ",04/28/2020,covid-19
My covid 19 anxiety was/is off the chain.,04/28/2020,covid-19
.@EliseStefanik is asked if the rush to reopen could trigger a new #COVID19 outbreak. #NYCoronavirus,04/28/2020,covid-19
The Trump administration seems unwilling to solve solvable problems during this pandemic. Why is that? #COVID19,04/28/2020,covid-19
Now the 2nd wave of covid 19 begins,04/28/2020,covid-19
"Hey guys! We submitted our MVP for Call for code of IBM Covid-19 yesterday, we want to share with you guys to receive feedback about concept, UX, etc!. This is open source, so pls share it to connect with other teams and collaborate. Thanks! ",04/28/2020,covid-19
Here's a current snapshot of Vancouver's transit at around 2pm. Governments are planning to ease restrictions but will the PEOPLE stay safe? What do you think? #COVID19 #coronavirus #Vancouver – at Commercial - Broadway SkyTrain Station,04/28/2020,covid-19
"Hospitals are being incentivized to code for COVID-19 diagnoses. If they have even a “suspected” patient with it, they are getting reimbursed for the entirety of what they bill instead of about 1/8th of what they bill which is customary.",04/28/2020,covid-19
Proving once again how our @VP Pence is a genuine #COVIDIOT. How strong his loyalty is to the #impeachedpresident - making this political statement at @MayoClinic. Is that a #COVID19 patient in front of him? Shame on the hospital administration for letting a patient be at risk. ,04/28/2020,covid-19
"The FL county with the 4th most #COVID19 deaths (46) is reopening it's beaches. The 3 counties with more deaths are Miami-Dade, Broward, &amp; Palm Beach. ",04/28/2020,covid-19
@VP could contact #COVID19 between test. HE SHOULD BE SETTING AN EXAMPLE FOR AMERICANS WEAR A MASK. YOU BROKE WITH MAYO CLINIC POLICY. YOU ARE NOT SPECIAL YOU SHOULDN'T GET ANY PREFERENTIAL TREATMENT. ,04/28/2020,covid-19
Some hard questions here. Must we ALL get #COVID19? How many were sick with it BEFORE ANYONE KNEW what it was? How many are contagious? How many are already immune? How many will die? When can everyone get tested? Will we have a vaccine soon? Not knowing is killing people! ,04/28/2020,covid-19
"On fighting the coronavirus: Hope and caution from 3 big pharma CEOs — Novartis, Merck & Pfizer — to ⁦@megtirrell⁩ today #COVID19 ⁦@CNBC⁩ #MarketsInTurmoil",04/28/2020,covid-19
Side effects of quarantine #coronavirus #covid19 ,04/28/2020,covid-19
Jajajajaja el sistema de salud en México es tan malo que nuestros pacientes de Covid-19 fallecen muy rápido de tal forma que no dan oportunidad a que se saturen los hospitales.,04/28/2020,covid-19
"@GobiernoVer @CuitlahuacGJ La indolencia de nuestros gobernantes, condena a miles de veracruzanos pobres a sufrir un gran dilema, arriesgarse a morir por #COVID19 o perecer de hambre. #VeracruzConHambre",04/28/2020,covid-19
Our @AmeriCorps Members are #StillServing during #COVID19! #AllInIllinois,04/28/2020,covid-19
I LOVE MY CITY & THE PEOPLE IN IT. #peopleofnewyork #SocialDistancing #yashica50mm #mask #covi̇d19 #washyourhands #purell #newyorkstrong #harlemstrong #streetphotography #capturestreets #colors #ilovenewyork… https://www.instagram.com/p/B_iv_a5lm8O/?igshid=brt89pu5m841,04/28/2020,covid-19
#MikePence why are you potentially spreading #coronavirus to others? #COVID19 #Masks4All #n95mask #N95 #SocialDistancing #DonaldJTrump #Covid19usa,04/28/2020,covid-19
Have people suddenly stopped dying from cancer heart attacks ODs suicide etc. Its all covid19?,04/28/2020,covid-19
"I have to go into NYC to my liver doctor on Thursday, April 30, 2020 for x-rays of my liver and I’m afraid to go because of the covid-19 coronavirus and I have to take the LIRR and subways and do some walking up… https://www.instagram.com/p/B_iv8JUHf68/?igshid=1kmxokuqxrzif",04/28/2020,covid-19
You don’t wear the mask over your eyes... #COVID19 #notdoingitright,04/28/2020,covid-19
Both @EliseStefanik and @RepJohnKatko are in @realdonaldtrump’s “Opening Up America Again” congressional group. How are they balancing the needs of constituents with federal priorities? #NYCoronavirus #coronavirus #COVID19,04/28/2020,covid-19
It’s TACO TUUUUUEEESSSDAY!Thanks again for your support @AllHailSupreme @docpayne24 @tmobile @E_MemphisPandS @couturecarestn @votekevinwoods for providing dinner for @scsk12unified families during this COVID-19 pandemic. Over 240 tacos within the last 4 Tuesdays #buildinglives,04/28/2020,covid-19
"It’s the Mayo Clinic, a hospital. Any germs he brings in could be harmful to patients regardless of whether he is being tested for Covid19.",04/28/2020,covid-19
Since white people using Covid19 as a civil rights protest about going back to work how about yall go ahead and work for some black people and make us rich IDK for like the next 400 years? Sound fair?,04/28/2020,covid-19
#HidalgoSinAlimentos ¡Si no trabajan no comen! El pueblo necesita apoyo para sobrevivir a esta pandemia por covid-19.,04/28/2020,covid-19
The first step for #HealthEquity is national coronavirus data by race and ethnicity. We know that #COVID19 is disproportionately hurting people of color and an equitable response must be evidence-based and data-driven! #HEAA2020,04/28/2020,covid-19
Escoger entre morir por COVID-19 o por el hambre es la única opción que nos deja este @GobiernoVer y @lopezobrador_ pues para los pobres que vivimos en el día a día no existe este lujo de quédate en casa #VeracruzConHambre,04/28/2020,covid-19
Not a professional answer. Let’s give em a break. If only to save ‘em the hassle. My uncle 97 died two weeks ago from COVID- 19. Does not seem like strict compliance with whatever statute says should be priority. Perhaps death benefits not a bad idea?,04/28/2020,covid-19
